fips,name,type,category,year,actualization,bf_per_capita,velocity,newness
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,79.16071428571429
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.30346385542168675
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,7.7840210711150135
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.14489295636541918
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.5062861026163779
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.03700565561283052
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.304054054054054
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,52.15294117647059
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,5.6435391470401015
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,5.998646820027064
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.459227467811159
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,5.513681592039801
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.6609216935181716
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.9838890132020586
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.6633248541074368
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.32532198290096503
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.7061728395061728
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.06086108899200966
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.10570617831509169
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.4167465643975712
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.2348982619754133
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,4.477777777777778
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,4.936525612472161
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,57.947712418300654
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,13.332330827067668
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.8733254531126872
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.43800019760893194
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.17913644353746994
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3358587771800894
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.2759157252668596
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.2426068675543098
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.8733071210135432
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.349231584525702
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.720168954593453
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.195641406636949
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.0094500740066037
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,591.0666666666667
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.03958901724037848
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.5062861026163779
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.8645538761579717
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.24822913458577148
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.024805967309618537
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,8.557915057915057
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,19.746102449888642
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,49.25555555555555
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.203034682080925
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,9.352320675105485
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,6.7782874617737
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.9667429942209137
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.5594688221709005
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.18028386676969377
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,8.001805054151625
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.98217288933737
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.2242910268410534
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.316872427983539
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,206.1860465116279
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.1258412698412699
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.6167031363967908
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.6140542508647369
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.8045372050816697
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,17.45275590551181
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,6.596726190476191
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.35235672839996823
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.36139077976602946
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.03213285154593592
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.688247166589039
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,7.413043478260869
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.2920431361119207
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.07436047974503061
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.6199763593380614
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.7440878378378377
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.09903932082216264
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.5577854671280277
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.10307864018974097
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.756779661016949
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.05539276632699601
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.9504716981132075
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,4.671232876712328
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.7396963123644251
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.4730021598272138
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.195641406636949
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.12073213657163
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.06628685926191757
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.08955555555555555
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.034125856899265984
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.5020385050962627
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.1292828938988664
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.07815723126289251
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.1439716312056736
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,4.887541345093716
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.6147978642257819
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.6549940898345153
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.1592770911181374
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.2696548761277389
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.2998309097057829
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.586957960940086
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.15956087465130928
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.022562150249771606
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.11871351293449735
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.2450592885375494
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.6382090411747768
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.1833978031979811
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.9058955757637682
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3110549766691226
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3823364526284014
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.11138330883553814
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3567663273107722
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.06346093280270278
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.11871351293449735
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.5924094614459441
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,21.415458937198068
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.7105874809649756
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.14506839452843773
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,4.471003530005043
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.17671915487343035
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,3.0280054644808745
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.09742000703234881
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.2752561316361378
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,5.184795321637427
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.4877055943671269
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.7459629775502166
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.2332730560578662
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,25.69855072463768
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.3855289889045164
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.020220634352271456
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.4983698707138842
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3802212882751522
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.1608636487344643
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.435119748723989
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,4.471003530005043
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3676244972426089
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.5778907573979924
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.07976895254889965
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.19342030629608623
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.23495428647144562
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.34236947791164657
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,20.013544018058692
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.01500735472098609
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.2956305713868186
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.3855289889045164
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.34236947791164657
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3680823680823681
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.5468113975576662
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.01982886255775777
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.4564926372155288
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.25756035209017225
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.22924962507110722
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.5287452290076335
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.031257271387574656
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.546969261706406
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.013580309317354336
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.09723943538392357
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.2013261274353967
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.025832881709527224
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.34236947791164657
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,4.028169014084507
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,2.7474434459250077
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.16893089190785587
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.013580309317354336
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.3644959710573919
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.2126932020243468
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.052207298186935806
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.464002642007926
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.0894568690095847
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.6684230334964245
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.014362476773966756
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.05692163484379614
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.050366987070238824
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.04395506330996599
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.155028660760813
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.08118378521916692
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.8866
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,1.6217303822937625
00,United States,Total,Total,2012,0.1555547914589279,0.0028830804758956403,1.8396606984969053,0.04980423218007269
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.6556219445953286
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.6604321772289814
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,52.55172413793103
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.8539409787075084
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,18.814814814814813
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.0106100795755968
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.6556219445953286
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,37.941908713692946
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.43359097159656695
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.0018040968624814145
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,5.397874852420307
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.28537544472879345
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.13336250273463138
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,20.274944567627493
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.0148723640399555
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,14.17674418604651
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,41.37556561085973
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.0157742723839147
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,4.910848549946294
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,10.081587651598676
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,32.42553191489362
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.980844579886809
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,5.119820828667414
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,2.6496667632570268
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,11.302843016069222
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,36.14229249011858
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,9.594963273871983
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.9409891742729781
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,34.900763358778626
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,6.165879973027646
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.4350112697220134
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.6285714285714286
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,7.012269938650307
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,8.634560906515581
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.795053003533569
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,21.617021276595743
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.574335782928208
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.060973414151113244
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.9206049149338373
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.8340021889821233
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,5.291666666666667
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,6.669584245076586
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,17.584615384615386
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,6.145161290322581
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,7.582089552238806
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,18.814814814814813
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,9.134865134865136
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,9.534932221063608
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.9711144643242078
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,7.2
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,2.036072144288577
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.472844663881504
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.3802711469683107
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,8.602069614299154
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.97536
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,2.266171003717472
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,22.802992518703242
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.8336220257088157
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.606747496046389
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,35.30501930501931
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,2.638961038961039
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.10715164582771834
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,18.398390342052313
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.4267436417537838
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,22.194174757281555
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,2.077237619263971
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.6457883369330453
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,41.75342465753425
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.3642384105960264
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.01677330359239258
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.05749966986738101
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.1305637982195846
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.17968872818739193
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,8.775431861804222
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,9.21774193548387
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,8.506046511627908
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.3802711469683107
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,14.72463768115942
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.1397232955253647
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,55.75609756097561
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,12.143426294820717
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,8.178890876565296
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.43673878779194725
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,10.770318021201414
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,2.5896346644010197
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,5.644444444444445
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,5.03801652892562
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,2.6208082545141873
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.2951351351351352
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,101.6
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,1.2375152253349573
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,10.015334063526835
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,18.251497005988025
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.6473873155165535
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.5252757352941176
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.47090328561128847
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.8921846033759391
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.07328978479541538
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.03890749258570584
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,0.4611427706893943
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,51.95454545454545
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,5.861538461538461
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,6.485106382978723
00,United States,Total,Total,2013,0.15428237845050455,0.0029272734111183193,2.00257945945946,3.6372315035799523
